,participant_id,Sentence ID,Iteration,probability,Expected Transcription,large,base,medium,small,tiny
3015,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,I want to sleep in my dog.,
3016,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,,I want to sleep in my dog.
3017,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,,
3018,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,I want to sleep in my dog.
3019,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.,
3020,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,I want to sleep in my dog.
3021,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,,
3022,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.
3023,t2,82_3,L2,low prob,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,I want to sleep in my dog.,
3024,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,I plead allegiance to the elephants.,,I plead allegiance to elephants.
3025,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,I plead allegiance to the elephants.,,
3026,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,I plead allegiance to the elephants.,I plead a siegence to the elephants.,I plead allegiance to elephants.
3027,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,I plead allegiance to the elephants.,I plead a siegence to the elephants.,
3028,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,,,I plead allegiance to elephants.
3029,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,,,
3030,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,,I plead a siegence to the elephants.,I plead allegiance to elephants.
3031,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,,,I plead a siegence to the elephants.,
3032,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,,I plead allegiance to elephants.
3033,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,,
3034,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,I plead a siegence to the elephants.,I plead allegiance to elephants.
3035,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,I plead a siegence to the elephants.,
3036,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,,,I plead allegiance to elephants.
3037,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,,,
3038,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,,I plead a siegence to the elephants.,I plead allegiance to elephants.
3039,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,Thank you.,I plead a sea-gents to elephants.,,I plead a siegence to the elephants.,
3040,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,I plead allegiance to the elephants.,,I plead allegiance to elephants.
3041,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,I plead allegiance to the elephants.,,
3042,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,I plead allegiance to the elephants.,I plead a siegence to the elephants.,I plead allegiance to elephants.
3043,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,I plead allegiance to the elephants.,I plead a siegence to the elephants.,
3044,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,,,I plead allegiance to elephants.
3045,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,,,
3046,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,,I plead a siegence to the elephants.,I plead allegiance to elephants.
3047,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,,,I plead a siegence to the elephants.,
3048,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,,I plead allegiance to elephants.
3049,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,,
3050,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,I plead a siegence to the elephants.,I plead allegiance to elephants.
3051,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,I plead allegiance to the elephants.,I plead a siegence to the elephants.,
3052,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,,,I plead allegiance to elephants.
3053,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,,,
3054,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,,I plead a siegence to the elephants.,I plead allegiance to elephants.
3055,t2,93_1,L2,nonword,I pledge asSEEgiance to the elephant.,I plead assiduance to elephants.,I plead a sea-gents to elephants.,,I plead a siegence to the elephants.,
3056,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.",,"When reset ends, the teacher rings the bell.",
3057,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.",,"When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3058,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.",,,
3059,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.",,,"When recess ends, the teacher rings the bell."
3060,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",
3061,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3062,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,
3063,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,"When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell."
3064,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,,"When reset ends, the teacher rings the bell.",
3065,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,,"When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3066,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,,,
3067,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,,,"When recess ends, the teacher rings the bell."
3068,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",
3069,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3070,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,"When recess ends, the teacher rings the bell.",,
3071,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.",Thank you.,,"When recess ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell."
3072,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,"When reset ends, the teacher rings the bell.",
3073,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,"When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3074,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,,
3075,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,,"When recess ends, the teacher rings the bell."
3076,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",
3077,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3078,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,
3079,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.","When recess ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell."
3080,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,,"When reset ends, the teacher rings the bell.",
3081,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,,"When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3082,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,,,
3083,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,,,"When recess ends, the teacher rings the bell."
3084,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",
3085,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.","When recess ends, the teacher rings the bell."
3086,t2,90_2,L1,high prob,"When recess ends, the teacher rings the bell.","When reset ends, the teacher rings the bell.",,"When recess ends, the teacher rings the bell.",,
